Datetime,Transect1,Transect2,Transect3,Transect4,Transect5,Transect6,Transect7,Transect8,Transect9
1981-01-01,1.81854073634791,1.8123904567940896,1.7855610444556378,1.7701367024697114,1.749736760373916,1.68113097078677,1.65837747827449,1.6519060226887632,1.6469952007198343
1981-01-02,1.56286884597566,1.5642222313139602,1.5710863172257623,1.5727002191394426,1.5757220584496794,1.5775748390300246,1.5777738521556983,1.577577143347634,1.5768896958705871
1981-01-03,1.2421242495549951,1.239892533836863,1.2350525773886087,1.2239493097449363,1.222136118303668,1.2089892769172026,1.2026474597278296,1.1999822830442737,1.1961295973730095
1981-01-04,1.356412687163795,1.350157843030617,1.3336258284380906,1.3047971071225355,1.2919908560705071,1.2261505020015528,1.1977471090646548,1.1870419179396683,1.1733375171230116
1981-01-05,1.353786713069721,1.3599526646794553,1.3822511776812043,1.4018600278584112,1.407135901456472,1.4129673822200997,1.416138527854733,1.4175099338350363,1.4195480605355084
1981-01-06,1.069457276681271,1.0626614924249973,1.0358582256973905,1.015755371727716,1.0027749206967012,0.966999019120503,0.9529985479259666,0.9483083536326452,0.9432445341064232
1981-01-07,1.4266992948621706,1.42470880544669,1.421980230554416,1.4109804179742091,1.412329405953229,1.4122191959013604,1.4102539611984524,1.408844827655677,1.405969233199462
1981-01-08,1.2152368470997736,1.2141338580297796,1.2124542149224982,1.2065008111052196,1.207222575233828,1.207202570177709,1.2062869722338418,1.2056082794191445,1.2042045902207348
1981-01-09,1.1124394689772978,1.1111922689657316,1.109318981821663,1.102836023379513,1.1033457093818388,1.1029140321977862,1.101758237034534,1.1009778959291892,1.0994262547945024
1981-01-10,1.411211445154553,1.4068816466847125,1.3958528251958726,1.3770808379278865,1.3752541263507538,1.3673415197769772,1.3615023878714043,1.3585525388573207,1.3535752740126017
1981-01-11,2.138753908853231,2.143142585867681,2.1607399133852363,2.1722674481022,2.177715587796427,2.1823826389273204,2.1841878924084632,2.184712260418874,2.185133384912482
1981-01-12,1.7717011504386295,1.758993304009461,1.725339883020097,1.6692817528820691,1.6489241620418953,1.5491538739099897,1.5053309014652223,1.4884991246920076,1.4664467121373044
1981-01-13,2.236696916916451,2.250199839285586,2.298533854840009,2.338271995780263,2.35407211624171,2.3801612135281016,2.387503032493828,2.389282052069926,2.3899753239232218
1981-01-14,2.4679422383163643,2.479182718275408,2.5198327272889243,2.555579502707789,2.565197377644047,2.575828119953412,2.5816090928201185,2.5841091548402253,2.5878246433455963
1981-01-15,1.788798352925294,1.7969456068296406,1.826409290395988,1.8523190430631649,1.8592902106121896,1.866995518312721,1.871185646664074,1.8729977258749837,1.875690762857589
1981-01-16,1.2963471071945147,1.300681750133966,1.3168657388420182,1.329929928313795,1.334154278891663,1.3384709351199926,1.3405851998772744,1.341420123100058,1.3425499818836204
1981-01-17,0.9854478079677776,0.9874699256718608,0.9955780337419304,1.0008894366906664,1.0033997102181416,1.005550091001819,1.006381875845533,1.0066234825606808,1.006817519007506
1981-01-18,1.0934132917385686,1.097340235349731,1.1134271478224451,1.1224570579892623,1.126802948295085,1.127043843745358,1.1251305455952534,1.1238784282426124,1.1214241923785144
1981-01-19,1.0932743774290994,1.0961029186227418,1.1059401703794274,1.1146902108846797,1.1191776058455063,1.1302716142506,1.1346374727558914,1.136120761699518,1.1377595754073069
1981-01-20,1.2230602262462205,1.2167837377700608,1.1948630464583097,1.1735507567721508,1.1637291750624474,1.133638514784868,1.1208573545581904,1.1161828923935788,1.1104276541190248
1981-01-21,1.357277017856088,1.3559647522666056,1.3547646774865656,1.3469447645651549,1.348284046277788,1.348573847627112,1.3473790045220468,1.3464414393108748,1.3444600520056171
1981-01-22,1.34296347309005,1.3423730965640202,1.3434529260622747,1.3380153000897,1.3401506760566946,1.3418776340266203,1.3413930842302657,1.3407407244476113,1.33915249895853
1981-01-23,1.917243630368608,1.9155203544662704,1.9137013816308044,1.9036620005936065,1.9053324151346744,1.9057813163272252,1.9043798952752011,1.903250319117616,1.9008401126672607
1981-01-24,1.584681537351586,1.5856923988999956,1.5912688879719938,1.5915958378369803,1.5961537861562531,1.606228664524957,1.6087912225211594,1.609158539014524,1.6086692110116765
1981-01-25,1.7767305397317157,1.7784791877483066,1.7869002822768327,1.789627656573407,1.7941864975425326,1.8017225307006568,1.803915977446863,1.804326045458386,1.804183026714857
1981-01-26,1.5860636317146275,1.5917599063918408,1.615094968268562,1.6281934116672756,1.6344973944463093,1.6348468282016977,1.6320714708547213,1.630255197163275,1.626695176193065
1981-01-27,1.4284879618435091,1.4287833984618823,1.4348033434409313,1.4295112225771027,1.4301896551297335,1.41739506366565,1.4092257423094854,1.4054060391820191,1.3993286702005665
1981-01-28,1.1759371542357402,1.1789795622081214,1.189560611279682,1.1989722447576294,1.2037989328874432,1.2157317623237565,1.2204277245931558,1.222023165422364,1.2237858902859902
1981-01-29,1.2723639857969842,1.2749774272374392,1.2831172381489262,1.2921046888683203,1.2948901095470984,1.3014311083351018,1.304253969330182,1.3053303952231434,1.306728428401709
