Datetime,Transect1,Transect2,Transect3,Transect4,Transect5,Transect6,Transect7,Transect8,Transect9
1979-01-01,60.32608695652167,60.32608695652167,60.32608695652167,60.32608695652167,60.32608695652167,60.32608695652167,60.32608695652167,60.32608695652167,60.32608695652167
1979-01-02,156.97167044882426,156.97674189162746,156.9985452603113,157.0796853980289,157.05600921064098,157.17260742456514,157.2933715979551,157.3623652795132,157.54378218516115
1979-01-03,141.63389204583245,141.53722335576495,141.5414954939533,141.79626810607215,141.885501713231,141.99190766911804,142.12086164852138,142.20167793258835,142.46333352857647
1979-01-04,79.89130434782615,79.89130434782616,79.89130434782615,79.89130434782614,79.89130434782615,79.89130434782615,79.89130434782615,79.89130434782615,79.89130434782615
1979-01-05,66.19565217391309,66.19565217391309,66.19565217391309,66.19565217391309,66.19565217391309,66.19565217391309,66.19565217391315,66.19565217391315,66.19565217391315
1979-01-06,68.65035036500804,68.715136022151,68.82107905207079,69.0066875332873,69.35885793787001,69.63026689800971,69.74306042414632,69.80097508922715,69.95669892139396
1979-01-07,70.10869565217376,70.10869565217374,70.10869565217378,70.10869565217382,70.10869565217398,70.10869565217405,70.10869565217412,70.10869565217418,70.10869565217409
1979-01-08,68.15217391304337,68.15217391304337,68.15217391304337,68.15217391304337,68.15217391304337,68.15217391304337,68.1521739130434,68.1521739130434,68.1521739130434
1979-01-09,76.63043478260876,76.63043478260876,76.63043478260879,76.63043478260875,76.63043478260882,76.63043478260884,76.63043478260877,76.6304347826088,76.63043478260884
1979-01-10,82.5,82.5,82.5,82.5,82.5,82.5,82.5,82.5,82.5
1979-01-11,82.58693472427865,82.58831439159792,82.58910283033467,82.58693454997113,82.59321833868113,82.5871218762428,82.58103302574052,82.57761660565237,82.56760451796801
1979-01-12,81.19565217391313,81.19565217391313,81.19565217391316,81.19565217391309,81.19565217391315,81.19565217391315,81.19565217391313,81.19565217391312,81.1956521739131
1979-01-13,82.5,82.5,82.5,82.5,82.5,82.5,82.5,82.5,82.5
1979-01-14,81.84782608695643,81.84782608695643,81.84782608695643,81.84782608695643,81.84782608695643,81.84782608695643,81.84782608695637,81.84782608695637,81.84782608695637
1979-01-15,147.130953514876,147.0046696916122,146.82111285590233,146.51466676219144,146.09746686955964,145.94374308369794,145.86607729039662,145.81306641802442,145.6258119156729
1979-01-16,107.69418954131925,107.49846573553104,107.03825004742691,106.10373964505077,105.31744624819189,105.17474953387335,105.16920527023063,105.17938707618949,105.25329963921936
1979-01-17,97.4130652757216,97.4116856084023,97.41089716966547,97.41306545002904,97.40678166131896,97.4128781237573,97.41896697425958,97.42238339434768,97.43239548203222
1979-01-18,97.5,97.5,97.5,97.5,97.5,97.5,97.5,97.5,97.5
1979-01-19,97.92649438214644,97.9302384550323,97.92650594401748,97.8820851128396,97.80744235502864,97.62198798191648,97.4806329855928,97.39464280787804,97.11309900662872
1979-01-20,97.59887354125382,97.60037159635124,97.59883870494812,97.58315652021952,97.6142192522523,97.62101720744782,97.60024856607944,97.58371384313428,97.51924175548412
1979-01-21,97.61222103196704,97.61379743391204,97.6113270131135,97.58942671218269,97.6241989571134,97.64150744132664,97.62090672875404,97.60275878971628,97.5287835685297
1979-01-22,84.45652173913052,84.45652173913052,84.45652173913052,84.45652173913052,84.45652173913052,84.45652173913052,84.45652173913047,84.45652173913047,84.45652173913047
1979-01-23,139.86771964076038,140.09327263514308,140.41467478283434,140.87740597129945,141.25588025083246,141.3572893215151,141.37170661699304,141.37181266511897,141.34799791096242
1979-01-24,101.62732286395708,101.65007751572584,101.71327925455785,101.8884761804046,102.65645346657324,103.41963376081031,103.76236786543454,103.945548806885,104.46523007101644
1979-01-25,85.76086956521748,85.76086956521745,85.7608695652174,85.76086956521742,85.76086956521745,85.76086956521742,85.76086956521743,85.7608695652175,85.76086956521739
1979-01-26,82.58693472427865,82.58831439159792,82.58910283033467,82.58693454997113,82.59321833868113,82.5871218762428,82.58103302574052,82.57761660565237,82.56760451796801
1979-01-27,93.58695652173922,93.58695652173922,93.58695652173922,93.58695652173922,93.58695652173922,93.58695652173922,93.5869565217392,93.5869565217392,93.5869565217392
1979-01-28,82.58693472427865,82.58831439159792,82.58910283033467,82.58693454997113,82.59321833868113,82.5871218762428,82.58103302574052,82.57761660565237,82.56760451796801
1979-01-29,122.64745376641578,122.91008158637456,123.2970006914195,123.8707356977522,123.97373547942142,123.90923223738704,123.87586490752894,123.8474028407146,123.73124096379344
1979-01-30,97.61222103196704,97.61379743391204,97.6113270131135,97.58942671218269,97.6241989571134,97.64150744132664,97.62090672875404,97.60275878971628,97.5287835685297
1979-01-31,97.61222103196704,97.61379743391204,97.6113270131135,97.58942671218269,97.6241989571134,97.64150744132664,97.62090672875404,97.60275878971628,97.5287835685297
1979-02-01,94.02882044402456,94.14762145641264,94.28257685006707,94.4132114122765,93.78538810549496,92.82314590663668,92.38766481442885,92.16806544777846,91.5969268476291
1979-02-02,108.98065267699155,109.10056511584014,109.2369682819615,109.33783454243998,108.65760594860936,107.65682579124606,107.18027252701556,106.93436960231963,106.2770054394579
1979-02-03,82.5,82.5,82.5,82.5,82.5,82.5,82.5,82.5,82.5
1979-02-04,96.82181437113496,96.8157589661888,96.795506208407,96.73042980604956,96.49909612832673,96.2025708454632,96.04494442592424,95.95846101727798,95.70555246965216
1979-02-05,102.71739130434771,102.71739130434771,102.71739130434771,102.71739130434771,102.71739130434771,102.71739130434771,102.7173913043478,102.7173913043478,102.7173913043478
1979-02-06,98.1992809281552,98.12536216012192,98.02303815068484,97.87501155130973,97.79550223072088,97.719709100999,97.67816998385032,97.6573419217883,97.60254723482376
1979-02-07,90.9782608702212,90.9782608702392,90.97826087026628,90.97826087030776,90.97826087033395,90.9782608703471,90.9782608703521,90.97826087035422,90.97826087035756
1979-02-08,82.5,82.5,82.5,82.5,82.5,82.5,82.5,82.5,82.5
