Datetime,Transect1,Transect2,Transect3,Transect4,Transect5,Transect6,Transect7,Transect8,Transect9
1979-01-01,6.209820056,6.207151862,6.203025495,6.196437791,6.188783275,6.181162454,6.177773637,6.176157105,6.172211094
1979-01-02,5.984701173,5.983441165,5.981318668,5.977484826,5.970572151,5.964565911,5.961900182,5.960530621,5.956856514
1979-01-03,4.68724202,4.687143677,4.686979554,4.686684113,4.686162099,4.685787627,4.685627736,4.685543709,4.68531266
1979-01-04,5.27907213,5.277412753,5.274768378,5.27019664,5.263632397,5.259304693,5.257409166,5.256398314,5.25357087
1979-01-05,7.284483974,7.282152625,7.27844907,7.272331551,7.263729158,7.252837984,7.247641554,7.245078029,7.238484767
1979-01-06,7.428339983,7.424666989,7.418959168,7.409867799,7.39843933,7.386913795,7.381887078,7.379501279,7.373717654
1979-01-07,7.770155785,7.761667862,7.748477082,7.727333806,7.702464735,7.679908947,7.670109359,7.665413876,7.653876647
1979-01-08,7.64988535,7.64368277,7.63408969,7.618734828,7.60159908,7.585500174,7.578342108,7.57489713,7.566379596
1979-01-09,8.087768081,8.080067672,8.068222677,8.049736498,8.02798354,8.005165499,7.995287364,7.990687885,7.979847221
1979-01-10,11.10973762,11.10973762,11.10973762,11.10973762,11.10973762,11.10973762,11.10973762,11.10973762,11.10973762
1979-01-11,10.63523963,10.63173345,10.62640106,10.61807759,10.61176184,10.60831117,10.60691812,10.6062919,10.60489988
1979-01-12,9.676729947,9.669698392,9.658699836,9.641007587,9.620473114,9.603394366,9.596208454,9.592799815,9.584587514
1979-01-13,8.87754493,8.872274495,8.864197639,8.851571086,8.839973942,8.830901853,8.827110449,8.825380129,8.821428057
1979-01-14,7.694024293,7.679923267,7.658618511,7.625533226,7.595436346,7.562298403,7.546891885,7.53957104,7.521789271
1979-01-15,7.911906989,7.911906989,7.911906989,7.911906989,7.911906989,7.911906989,7.911906989,7.911906989,7.911906989
1979-01-16,7.567040941,7.567040941,7.567040941,7.567040941,7.567040941,7.567040941,7.567040941,7.567040941,7.567040941
1979-01-17,7.915721143,7.91572106,7.915720933,7.915720733,7.91572055,7.915720416,7.915720357,7.915720329,7.91572026
1979-01-18,7.057499807,7.057499808,7.057499809,7.057499812,7.057499818,7.057499822,7.057499825,7.057499826,7.057499829
1979-01-19,6.875498906,6.874752118,6.873676074,6.872116247,6.871605442,6.871174497,6.87096298,6.870886086,6.870778231
1979-01-20,11.24234337,11.24235228,11.24236742,11.24239454,11.24243867,11.2424658,11.24247647,11.24248198,11.24249679
1979-01-21,10.21259656,10.21215583,10.21172803,10.21151558,10.21336795,10.21327456,10.2130201,10.21293418,10.21282757
1979-01-22,9.06056371,9.054599702,9.045323644,9.030422841,9.015477627,9.004295208,8.99953293,8.997272554,8.991811143
1979-01-23,7.061253278,7.061253278,7.061253278,7.061253278,7.061253278,7.061253278,7.061253278,7.061253278,7.061253278
1979-01-24,7.175352257,7.175848324,7.176732818,7.178406258,7.181011254,7.181802145,7.182045247,7.182198011,7.18268415
1979-01-25,7.227461862,7.224559543,7.220283863,7.214030911,7.208980125,7.202614711,7.199813398,7.198588125,7.195970829
1979-01-26,8.759601326,8.729936334,8.682869248,8.604816327,8.51082169,8.440369042,8.410139932,8.395209209,8.357077488
1979-01-27,10.40132757,10.40132755,10.40132751,10.40132745,10.40132738,10.40132732,10.4013273,10.40132729,10.40132726
1979-01-28,9.798456079,9.795174626,9.790184982,9.782420583,9.776462678,9.772645825,9.771066922,9.770363858,9.768825754
1979-01-29,9.316154549,9.31351799,9.309824687,9.304718669,9.304842371,9.305980443,9.30648815,9.306855371,9.308161214
1979-01-30,10.81550146,10.81831576,10.82301919,10.83148033,10.84557844,10.8567286,10.86168809,10.86428449,10.87141273
1979-01-31,10.10123087,10.10123086,10.10123085,10.10123088,10.10123118,10.10123144,10.10123156,10.10123162,10.10123179
1979-02-01,9.693920038,9.693917808,9.693914439,9.693909172,9.693904874,9.693901915,9.693900614,9.693899999,9.69389851
1979-02-02,11.48618917,11.52408244,11.58289947,11.67829198,11.78234536,11.85697402,11.88893538,11.90461357,11.94427407
