Datetime,Transect1,Transect2,Transect3,Transect4,Transect5,Transect6,Transect7,Transect8,Transect9
1999-02-17,193.285917526407,192.84390723704,193.041819535717,194.82587283468,197.714749148595,201.904892619298,200.458885732776,192.390399194895,195.095959517649
1999-03-05,193.25772327677,192.444347808534,191.329401536543,191.387595141843,192.991659071765,195.747456440336,194.05795787735,186.237899825134,189.468823464882
1999-06-25,196.187464890992,194.519125824816,191.492461128599,188.587032811906,186.133848658424,186.767488928379,184.035198059298,177.208922220739,182.866316312219
1999-07-11,197.324222438164,195.777859978345,192.289559191685,187.848969575149,183.851057820974,183.012710784393,179.387919680136,172.36689674587,178.697259539281
1999-07-19,196.481884241585,195.041714221184,192.566203712407,188.539096136456,183.754014605197,182.268043503505,178.135848703531,170.358866192966,176.289936812978
1999-07-27,195.887959403609,194.964471955212,193.653756377144,190.511532116371,185.444493500785,183.779956343426,179.451220012132,171.551318165678,177.291287608115
1999-08-04,197.96090837653,197.518313468079,196.843956211674,193.941127526986,189.175955807047,187.497565828688,183.518850970871,175.835571293257,181.685125071856
1999-08-12,199.208525424067,198.958786365797,198.33453464538,195.649996729791,191.69219136856,190.971455285223,187.678654093942,180.036052635096,185.654783107533
1999-08-20,196.876351804349,196.620560884525,195.715253790713,193.323944306032,189.639323450471,189.6994542221,186.729443885665,179.147955543032,183.809477332372
1999-08-28,192.186935176302,191.761252408051,190.726238332356,188.035018211377,184.30144439767,185.014504641694,182.107803931771,174.662947576335,179.139735443806
1999-09-21,187.238775287566,186.530120284604,185.570541939013,183.392897071524,180.480936995717,181.256119643145,178.556823801092,171.732360970583,176.711500881487
2000-03-31,187.434727418476,186.541035221552,185.022261549768,182.202400089357,179.229727869984,180.272063976371,177.793822892847,171.716818832794,177.126215354851
2000-06-03,188.430118844172,187.541929470102,185.179222697016,181.538543879126,178.076677375943,178.55009126684,175.346607334378,167.924150768205,172.918165824319
2000-07-05,192.097623738237,191.380382498905,188.896929532855,184.875311654509,181.52078303703,182.087540596698,178.058256235351,169.664090044254,173.945098897495
2000-07-21,196.33625864049,196.576575399557,194.984218895387,191.758751690708,188.261102628345,189.101202516905,185.699651941638,176.901028377366,180.864189059711
2000-11-10,200.394634860739,201.381666487697,200.618876641727,197.553411907968,193.49016649823,195.181277996536,193.361526425473,185.142294767055,188.828039042566
2000-11-26,201.443561720385,202.661804571882,202.098494490967,199.958861840781,197.218795538253,199.004043490192,197.720998649455,190.535598879841,194.832696021058
2000-12-12,200.10647344269,200.726406524837,200.345524498222,199.266945126406,197.805650554771,200.681816022902,199.932523996062,193.153645301675,196.839783650916
2001-03-18,195.343898828394,195.346479213427,194.984390728714,194.824974623402,194.826755366696,198.889402615466,199.061525646754,192.826558043097,196.799603320014
2001-05-21,194.859118936766,194.515915139136,193.134300555083,191.966063264435,191.044225212342,194.071818669224,193.510977155047,187.517930395081,192.379092448637
2001-06-06,197.42016038966,196.659789028266,194.472397462824,192.233004014753,190.094003987171,191.545552888709,189.562147530964,182.803359584376,188.993933150019
2001-06-22,195.869774936742,194.84357962414,192.939289660236,190.777476637342,187.50881856515,187.707014949805,184.804885307706,177.460468333203,183.301718145382
2001-08-09,192.16494177665,190.707906108899,188.870588649615,186.785686357482,183.758057649483,183.761623123327,180.388026156788,172.704566221472,177.965402098694
2001-08-25,190.98312778349,189.199003449837,187.075203792969,185.160916420021,182.316403272924,182.584081131642,179.303925814776,171.319130070493,175.986206625661
2001-09-10,192.893918607038,191.305972924479,188.80142375503,186.953633684803,183.952602941733,185.219162178952,183.14703751571,175.901183085965,180.779229974339
2001-10-12,194.689416808241,193.405497932166,191.227909452466,189.120481944062,186.098086393092,188.707327204381,188.514004569623,183.087140002265,188.464857178566
2001-10-28,196.62747670031,195.704483317552,194.013417827402,191.422823157984,188.367248314418,191.303511119188,191.721024654348,187.658187340424,193.894518149001
2001-11-13,197.135613763446,196.474794490051,195.086778603698,192.60862933911,189.896507522246,192.950989072516,193.597389132731,189.397344421875,195.577223121817
2001-11-29,194.573867845592,194.106452779239,193.008442494644,190.517951207627,188.27846858927,191.34586066656,191.369488449458,186.715157751778,192.988612058043
2001-12-31,192.51615074375,192.075620146855,191.02919323777,188.877982160246,186.737619840866,189.484805545403,189.153221039711,184.044402510743,189.962845549622
2002-02-17,191.965188339921,191.44113088508,190.804239175464,189.083122918615,187.599614299342,190.286891739855,190.251049456772,184.589335420111,190.236169438094
2002-04-06,193.89075082703,193.380925242242,192.898056281011,191.721356133791,190.748441813933,192.564891399362,191.25400952793,184.801492674024,190.389878680744
2002-05-08,197.435635963252,196.923883913124,196.557282560695,194.882393619982,192.841233635373,192.935952202812,189.830242074182,182.523203064046,188.063084883866
2002-06-09,200.037089430021,199.436782436857,197.464351739836,194.588866923324,190.468367232356,188.598490630757,182.7720575034,174.225231638312,181.24090762545
2002-07-11,202.540417853828,201.849216041516,199.375829465094,194.678441754267,187.783402168634,182.404603863622,173.570948401505,163.649477561429,171.255114231879
2002-08-12,204.971230468659,204.381088022946,202.314133643561,197.181267095932,188.781146015884,181.970930615372,171.747705353838,160.561344484115,166.993902269827
2002-08-28,205.12433709442,204.473307533829,202.846850934514,197.704321853258,188.92983452994,182.553676950158,171.794191094988,160.82787894147,167.165431186807
2002-09-13,204.416460512842,203.825807570791,202.411906750416,197.946190923958,190.749619000435,186.309380754094,177.796186115787,167.726560289371,173.509263381735
2002-10-31,201.260005948413,200.689188308569,198.929074931533,195.460462705224,190.662356189663,188.847777398022,183.459771298587,175.49496332029,181.676175546555
2002-12-02,196.365382788746,196.170661269896,194.194671194947,190.901959585349,188.159074614277,189.406290548861,186.833548728939,180.150114479906,186.081292621139
2003-01-19,191.642925680545,191.618517845429,190.057830128964,187.545802008876,186.216138925247,189.539711424227,188.348064827199,181.863382211223,187.283788218545
2003-04-09,188.3289103327,188.798461565109,188.213127661968,186.039993233656,185.218000948414,188.52238395678,187.018892512728,180.288364761554,185.2740521935
2003-05-11,186.328335755756,187.290932153481,187.369240263521,185.401638499253,183.591305524961,185.291290287577,182.54374026588,174.167422130385,178.321116990896
2003-07-06,188.522478030328,189.494556735015,188.694957254034,186.263412037727,183.267126598821,184.104649822301,180.419557492687,171.210687936822,174.786011208392
2003-07-30,192.247460877344,193.417765480107,191.750757108215,188.541556321151,184.93761282444,185.672864254848,181.499348213867,172.019586936133,175.643221327816
2003-08-15,195.734757912019,196.97545974707,195.638543567359,192.114874670892,187.976525580951,187.073037570008,182.092350177481,173.360170176231,177.738503223444
2003-08-31,201.814990536258,202.208294030169,201.01377654503,197.977031080964,193.382640502329,190.19135784693,184.197083521915,176.004436117914,181.076208091789
2003-10-02,206.149392024745,206.210878151157,205.364620864888,202.55891981212,197.234025452701,192.424223360426,184.855643134999,177.269383105515,182.855152128573
2003-10-10,208.61643327776,208.782234484241,208.496198214994,206.195224414982,200.159146083751,194.493868082842,186.837755182774,179.831144833874,186.207793161209
2003-10-18,209.169872263301,209.384373029972,209.111453162589,206.866237191874,200.555353091185,195.346932475245,188.109321604275,181.530004627067,188.521879318159
2003-11-11,208.548095773239,208.316260728762,207.292397773234,205.426201855313,199.890170011386,195.951902804009,189.399724828881,183.474861898323,191.035129314324
2003-12-13,208.767397911986,207.946408498966,205.775473384376,203.445207859865,198.607458078851,195.583106732994,189.814831022708,184.664440402373,192.814619887346
2003-12-21,206.058672513834,205.486770291163,204.094040726184,201.566732811777,196.973938105542,194.666005566303,189.944310671098,184.045300853487,190.426960190124
2004-03-26,204.098688546369,204.033660345733,202.987575124963,199.638852055134,194.525848422958,192.374408368602,188.550942361772,182.12732502342,186.712833962291
2004-04-19,203.02695900317,203.026994522266,200.938711113126,196.990068801986,191.900087732405,189.530783124442,186.552935102092,179.889822058352,184.286119967534
2004-05-05,205.026798609503,204.160462585137,201.178664309484,196.378461926901,190.414605475974,188.282590514442,185.319499946734,178.306681265223,182.982110338267
2004-05-13,208.239394297784,206.229563586326,202.007716653498,195.883817974927,188.962149326592,186.660573525091,182.700328848218,174.608787572371,179.832036367082
2004-05-21,213.409036542944,210.14954930579,204.292433792479,197.243457187335,189.745684602892,186.464967394213,181.330470048735,173.240154461215,179.283394716813
2004-05-29,215.352203042515,211.505910427401,204.655290577116,197.42780002314,189.262677421312,184.19684919193,177.682178999579,168.978687029611,173.835303512885
2004-06-06,217.238281144876,213.007596562088,205.807306376608,198.076757066892,189.616449055921,183.621274224768,176.207744121618,167.085533184409,171.253970187509
2004-06-14,218.482030774741,214.214698342151,206.953145840404,198.748579154508,189.990365783976,183.13282108291,174.765660591656,164.624758441678,168.174879370922
2004-06-22,220.149668709955,215.365109357515,207.002615708268,198.065280262887,188.666536485373,181.118148650444,172.201632425239,161.723590595815,165.422605325552
2004-06-30,222.600839774053,217.788271253966,209.012362882275,199.632401796744,189.894833585486,182.215499891519,173.245613552117,162.894359624975,166.576970139652
2004-07-08,223.917469387243,219.330694981147,210.977315427216,201.415483837595,191.332603319396,183.622097851269,174.876139133284,165.013684376828,169.13723980111
2004-07-16,223.356299956785,219.521635665806,211.834048634459,202.377789122538,191.996499897377,185.110688271605,176.808280741701,167.662412057795,172.275192464129
2004-08-01,222.359265828734,218.757941898486,211.619953629237,202.762631590267,192.894199008219,186.835526459044,179.34179832183,170.503525619224,175.638506210828
2004-08-09,220.642837850394,217.213448935805,210.409036946343,202.492136328278,193.480007212749,188.167951459615,181.464981903449,173.154778135985,179.059034866705
2004-09-10,217.590122481675,214.363442033105,208.259049054752,201.269559117304,193.601047204757,188.694035583867,182.743841738115,175.45147362198,182.252536766294
2004-09-18,215.272645399886,212.085620491741,205.907129609914,198.917764710372,192.219850994288,188.158194481996,182.668921567351,176.480820004845,183.561360174165
2004-09-26,216.259755387537,212.46670494916,206.014921461174,198.400134851424,191.465144434776,188.220453231276,182.925960553696,176.883081473933,184.089236755525
2004-10-04,215.353156181731,211.322054068847,204.714172563682,196.799874964934,189.548680145678,186.885502068971,181.911130670627,175.83996745632,182.776834577775
2004-10-12,213.52101315473,210.120245827177,204.404515805667,196.874758738469,189.980249899721,187.384938194363,183.053025105081,177.051588620192,184.191147061321
2004-10-28,208.15042188644,205.80624100353,201.577036436343,194.927218071857,188.732767217269,186.480124744206,182.444338682547,176.517269890081,183.164106280029
2004-11-13,205.582347404923,203.919695959633,200.581287597052,195.158604823953,189.642100662476,188.063533580538,184.236465724868,178.221606350143,184.643110996439
2004-11-29,201.657244774001,200.922993462709,199.372883789881,196.614766812404,192.598365633887,191.967426294814,188.101873127444,180.361959537031,185.276391378344
2004-12-15,198.820824574802,198.858174836969,198.104625653474,196.324914740668,193.466624596445,193.542120503818,189.538974833228,181.185410707022,185.822553465475
2005-01-16,198.221744545245,198.078144196902,197.235428686114,196.199343867134,194.377480144786,195.957726963384,193.330455243529,184.928280075818,188.988511583468
2005-02-01,198.826760318375,198.037591017577,196.785496734628,196.851556680988,196.743401417426,199.759804234503,197.915683492582,190.429833302762,194.210499844422
2005-02-25,200.665203451312,199.6079470787,198.103470079143,198.198263711915,198.758043927805,202.714356087685,201.497137433791,194.983784312083,199.321554703653
2005-03-13,202.232627316721,201.024486288287,199.227056553708,198.578893837382,199.084025970346,202.614873639941,201.135411846117,195.58233562406,201.787079565517
2005-03-21,200.76737518822,199.752966606668,197.417619328909,195.578158039064,195.255192088623,198.445822757188,197.440612229598,192.755595714372,199.645980062824
2005-04-22,198.09233474274,197.290354950859,195.05910424349,193.052460701459,192.119855124527,194.64194859796,194.102783984656,188.882720223357,195.006220085192
2005-05-08,194.57197687424,194.184703325623,192.50923265829,190.985692092041,189.405236159939,191.264000587689,189.655320476242,183.282785106907,189.210093868907
2005-06-01,192.823684198983,192.658701984432,191.786182638075,189.761114198697,186.513753578554,185.767942001477,181.303517296671,173.832980891322,180.489119030088
2005-06-09,194.27103712201,193.822805092654,193.023891105026,190.911475540673,186.819983568306,184.115875534199,177.718146781167,168.950006554638,174.565889608169
2005-07-03,194.771188269536,193.890498763117,192.691056061869,190.667405346478,185.941439471649,182.091853006498,175.076522452112,165.890902163968,171.3402952342
2005-07-19,197.3911536547,196.716027481415,194.525732680602,191.700718877654,186.114462841104,181.613662469034,174.463323887962,165.015357372732,170.934050346591
2005-07-27,203.994352752091,203.065835295036,199.388140914062,194.998292271273,189.076932201858,185.266204023603,178.073007775728,168.874142696637,174.979010462959
2005-08-12,207.323952385443,206.242883699751,201.774904124439,196.892364958115,191.990382527657,188.988924023091,181.891092504535,172.618598744579,178.127617008865
2005-09-13,205.898264905852,204.027729604914,199.30417689573,195.163736422652,192.719601156546,191.851953377049,185.286897073119,176.618652838396,181.24226763366
2005-09-21,204.693928016677,202.272353800334,197.767875659554,193.744342475497,192.611073452638,192.676126380956,187.35600176054,178.711033907997,182.671574498721
2005-09-29,203.804256256843,201.536866395537,197.582716720097,193.986842728236,193.289026843095,194.30782665557,189.834624986272,182.041166598031,185.899490512759
2005-10-23,202.961544806063,200.615096634441,197.818627603893,195.964537689383,195.673480050138,197.48319526395,194.422606934792,187.716130126574,192.316484047036
2005-12-10,199.092145983006,197.923323810535,196.684106757698,196.058049978269,197.029121343543,200.481347967694,199.294963526526,193.598726497248,198.712873804437
2005-12-26,195.100793681067,194.830303525518,194.977856118802,195.575374776693,197.20817736877,201.432325349039,201.31699853833,196.224436722821,201.693541448304
2006-01-11,190.550704645991,190.869549790618,191.809378232009,192.489293369799,193.70552318793,197.885879182207,198.694748907736,194.47563863184,200.11634693366
2006-01-27,186.522541550678,187.594274970938,188.462169815506,188.172229470295,188.361580570566,191.257917585656,191.620159051976,188.509151273951,194.107103566191
2006-04-09,183.963562723229,185.174573010993,185.138018275475,183.903749441421,182.517167106476,184.261078380979,182.792537011867,177.751889324861,183.779629150087
2006-04-17,186.887577047772,187.683454175275,187.272368340946,185.491525258786,183.164655579033,183.994726014844,181.407458755563,175.414312094643,182.028647143895
2006-05-03,191.576745963676,192.237208925458,191.709819727148,189.775510604813,186.430081714921,185.711369456157,181.548987269865,175.065989811502,182.771473359194
2006-05-19,194.38015419088,194.864169251187,194.020620176469,191.955240017675,188.134154743546,185.989690844405,179.759449220615,173.055028910253,180.788425881951
2006-06-04,193.55532327719,193.726430183527,192.107457669491,189.618429192497,184.527432590156,181.125309589562,174.586529892902,168.36661447811,175.661105653702
2006-06-12,193.408880648901,193.683372264027,192.253013209099,188.93830029132,182.578710096543,177.850150847006,171.675196353346,165.666353426222,172.839217368154
2006-06-20,198.242071224057,198.355485068382,196.887523443433,192.591470811325,184.920435106382,179.661495366521,173.933565992684,168.281118912861,176.090521785866
2006-06-28,203.152779446522,203.524696332056,202.634087610664,198.069098743996,189.225142634871,182.870694511108,177.263400173691,172.349376179047,181.329185822012
2006-07-06,203.680531274,204.865106713324,205.218445316492,201.577309983463,192.720252462876,185.558200757745,179.58830252305,174.21150728457,182.758577633519
2006-07-30,203.300496368234,204.803208778956,206.011709172263,203.986221662442,196.482275131003,189.590879000933,183.025057321421,176.154060747812,182.834081303803
2006-08-23,202.812360885158,204.43344327865,205.909995884269,204.594164868313,198.169941461012,193.745111026232,187.429572896754,179.172074802766,184.445511993965
2006-09-16,201.590049879462,203.410081717379,205.472981347915,204.272840163978,198.977786236323,195.92207585201,189.9392253683,182.153277386993,187.416018383116
2006-09-24,199.413509971956,200.228953286746,201.868780227012,201.055399925562,197.285455374674,195.747973560547,191.126736271747,184.235253941252,190.0289686148
2006-10-02,200.258288949827,200.102979107321,201.33807700769,200.221436490301,196.834436826367,196.433047413181,192.687917249301,185.839634150071,191.829455273984
2006-11-11,202.524000226128,202.355393831503,203.149651776496,201.325763576919,196.847132500826,196.272973532559,192.71023712798,185.649382397075,191.708421336273
2006-11-19,202.931939894617,203.134326729578,203.857192698429,202.088454329607,197.091330315775,195.937488192506,192.616784011456,185.712049627659,191.784994061505
2006-12-05,203.025618254112,203.524818505955,203.901237858916,202.242414492329,197.888751122343,196.622735274362,192.624148587698,186.742226018814,193.38062849139
2006-12-21,200.165964353326,200.57324431671,200.908776864463,199.655775185934,197.045888807173,197.947731985413,194.360317655259,188.969833169251,195.835996263949
2007-01-14,200.574928067991,200.455602698163,200.935335035322,200.792779300745,199.96908525105,201.43266295432,197.329173059415,191.436145455258,197.869126721719
2007-01-22,201.483700304955,201.000566580799,201.615011442236,202.463874096043,203.009094580331,204.195184693257,199.719783508268,192.837496146485,198.562202357515
2007-01-30,202.069539218807,201.158517413966,201.732157111096,202.929021574622,203.668885584892,204.487224492378,200.151535015937,191.994648283542,197.690882596216
2007-02-07,203.602151589458,202.972473000914,203.919825293724,205.738297856353,206.222415197294,206.491644536597,202.171765640886,192.919976326583,197.543157883844
2007-02-15,203.105402254975,202.363151532255,203.497495979552,205.646501670777,205.467678897223,205.368477021827,201.329418873834,192.872203962889,197.259122613355
2007-02-23,202.205738256137,201.989568753418,203.190169475851,205.111360291078,204.246155081949,204.34884743556,200.794516926319,193.122433275636,197.341153504382
2007-03-03,200.781014875191,201.625785441607,203.15945862724,205.005414281493,204.668164185626,205.374558098268,202.727558790924,195.128113594043,198.569104425357
